record_id,query_id,source_query_id,source_task_type,query_text,query_type,physical_target_text,affective_target_text,instruction_text,display_order,pano_id,best_yaw,yaw,lng,lat,image_path,image_file_name,web_path,copy_status,source_final_csv,review_id,mode,dedupe_key,copied_image_path,methods_present,num_methods_present,m1_clip_rank,m1_clip_score,m1_clip_source_csv,m2_finetuned_clip_rank,m2_finetuned_clip_score,m2_finetuned_clip_source_csv,b1_siglip_rank,b1_siglip_score,b1_siglip_source_csv,m3_qwen_rerank_rank,m3_qwen_rerank_score,m3_qwen_rerank_source_csv,placeseek_physical_m5_rank,placeseek_physical_m5_score,placeseek_physical_m5_source_csv,placeseek_physical_affective_m5_rank,placeseek_physical_affective_m5_score,placeseek_physical_affective_m5_source_csv,human_physical_label,human_affective_label,human_overall_label,notes,best_view_path,best_method_rank,placeseek_affective_only_rank,placeseek_affective_only_score,placeseek_affective_only_source_csv
A1_0001,A1,,,I want to find a walkable street surrounded by vintage-style historic buildings.,affective_heavy,sidewalk; low traffic; vintage building facade; street in human scale; not avenues,walkable; vintage-style,,584,jKDSI6KxQMyDYatAHXnvww,180,180,9.1807378,45.4615741,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\jKDSI6KxQMyDYatAHXnvww_180.jpg,A1_0001.jpg,images/A1_0001.jpg,copied,,A1_0001,m5,jkdsi6kxqmydyatahxnvww::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\A1_m5_physical_affective\images\A1_0001.jpg,m1_clip,1,1,0.23583984,D:\AAG\Milano_SVI\lang2img\0_M1_CLIP\M1_Results\A1\a1_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\jKDSI6KxQMyDYatAHXnvww_180.jpg,,,,
P4_0052,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,285,0t8H7EEUuI3jZ47nM8YrVQ,0,0,9.166907454,45.47987795,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\0t8H7EEUuI3jZ47nM8YrVQ_000.jpg,P4_0052.jpg,images/P4_0052.jpg,copied,,P4_0052,m5,0t8h7eeuui3jz47nm8yrvq::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0052.jpg,b1_siglip,1,,,,,,,14,0.13977051,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P4\p4_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\0t8H7EEUuI3jZ47nM8YrVQ_000.jpg,,,,
P4_0053,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,460,hJ5kvvucTXqmYMddwZidnw,0,0,9.2103721,45.4623065,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\hJ5kvvucTXqmYMddwZidnw_000.jpg,P4_0053.jpg,images/P4_0053.jpg,copied,,P4_0053,m5,hj5kvvuctxqmymddwzidnw::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0053.jpg,b1_siglip,1,,,,,,,16,0.13891602,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P4\p4_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\hJ5kvvucTXqmYMddwZidnw_000.jpg,,,,
P4_0054,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,226,OWtUKhSjL2M_x6F3QD1Mfw,0,0,9.1697957,45.4697586,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\OWtUKhSjL2M_x6F3QD1Mfw_000.jpg,P4_0054.jpg,images/P4_0054.jpg,copied,,P4_0054,m5,owtukhsjl2m_x6f3qd1mfw::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0054.jpg,b1_siglip,1,,,,,,,17,0.13879395,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P4\p4_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\OWtUKhSjL2M_x6F3QD1Mfw_000.jpg,,,,
P4_0055,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,430,gRBfboW03fslcZY7X3mbHQ,180,180,9.1683534,45.4760285,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\gRBfboW03fslcZY7X3mbHQ_180.jpg,P4_0055.jpg,images/P4_0055.jpg,copied,,P4_0055,m5,grbfbow03fslczy7x3mbhq::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0055.jpg,b1_siglip,1,,,,,,,18,0.13879395,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P4\p4_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\gRBfboW03fslcZY7X3mbHQ_180.jpg,,,,
P4_0056,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,592,41h3vp2kyPWFvx96Md88Vw,0,0,9.247790065,45.47547223,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\41h3vp2kyPWFvx96Md88Vw_000.jpg,P4_0056.jpg,images/P4_0056.jpg,copied,,P4_0056,m5,41h3vp2kypwfvx96md88vw::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0056.jpg,b1_siglip,1,,,,,,,19,0.13830566,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P4\p4_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\41h3vp2kyPWFvx96Md88Vw_000.jpg,,,,
P4_0057,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,204,B6Ta7-ESGupec7c4Uk0Vtw,0,0,9.230039795,45.47645627,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\B6Ta7-ESGupec7c4Uk0Vtw_000.jpg,P4_0057.jpg,images/P4_0057.jpg,copied,,P4_0057,m5,b6ta7-esgupec7c4uk0vtw::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0057.jpg,b1_siglip,1,,,,,,,20,0.13830566,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P4\p4_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\B6Ta7-ESGupec7c4Uk0Vtw_000.jpg,,,,
P4_0058,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,575,BYTd07smOLmenZjJqNgnzA,90,90,9.1286148,45.4495559,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\BYTd07smOLmenZjJqNgnzA_090.jpg,P4_0058.jpg,images/P4_0058.jpg,copied,,P4_0058,m5,bytd07smolmenzjjqngnza::90,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0058.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,6,0.844341890842554,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\BYTd07smOLmenZjJqNgnzA_090.jpg,,,,
P4_0059,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,28,PS4J_JNCSE4AAZ_0IRTAYg,270,270,9.1676155,45.4641786,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\PS4J_JNCSE4AAZ_0IRTAYg_270.jpg,P4_0059.jpg,images/P4_0059.jpg,copied,,P4_0059,m5,ps4j_jncse4aaz_0irtayg::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0059.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,10,0.825198521117097,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\PS4J_JNCSE4AAZ_0IRTAYg_270.jpg,,,,
P4_0060,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,518,7NnCUpfBSpt6BWmuxvpgbA,180,180,9.197138,45.440144,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7NnCUpfBSpt6BWmuxvpgbA_180.jpg,P4_0060.jpg,images/P4_0060.jpg,copied,,P4_0060,m5,7nncupfbspt6bwmuxvpgba::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0060.jpg,placeseek_physical_m5 | placeseek_physical_affective_m5,2,,,,,,,,,,,,,11,0.8232578074334429,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,7,0.784041581067002,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7NnCUpfBSpt6BWmuxvpgbA_180.jpg,,,,
P4_0061,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,239,4QbXAvxRP6sgv8IaCkMq9A,270,270,9.14692182,45.45627465,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\4QbXAvxRP6sgv8IaCkMq9A_270.jpg,P4_0061.jpg,images/P4_0061.jpg,copied,,P4_0061,m5,4qbxavxrp6sgv8iackmq9a::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0061.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,12,0.8217631005828971,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\4QbXAvxRP6sgv8IaCkMq9A_270.jpg,,,,
P4_0062,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,224,LmAWj0XgsLoy3K8G_-4LCA,0,0,9.1820079,45.45134416,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\LmAWj0XgsLoy3K8G_-4LCA_000.jpg,P4_0062.jpg,images/P4_0062.jpg,copied,,P4_0062,m5,lmawj0xgsloy3k8g_-4lca::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0062.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,14,0.8129015544663787,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\LmAWj0XgsLoy3K8G_-4LCA_000.jpg,,,,
P4_0063,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,96,jTobHCjXHbQFGELDYH0R-A,270,270,9.0686888,45.4514666,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\jTobHCjXHbQFGELDYH0R-A_270.jpg,P4_0063.jpg,images/P4_0063.jpg,copied,,P4_0063,m5,jtobhcjxhbqfgeldyh0r-a::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0063.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,15,0.8106429311662396,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\jTobHCjXHbQFGELDYH0R-A_270.jpg,,,,
P4_0064,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,31,zvd0q360rmClQo1VA-DynA,90,90,9.1843048,45.4710175,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\zvd0q360rmClQo1VA-DynA_090.jpg,P4_0064.jpg,images/P4_0064.jpg,copied,,P4_0064,m5,zvd0q360rmclqo1va-dyna::90,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0064.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,16,0.8097040797191074,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\zvd0q360rmClQo1VA-DynA_090.jpg,,,,
P4_0065,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,33,JPlqtjrw08YECuscfWLYhg,0,0,9.2172515,45.4781824,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\JPlqtjrw08YECuscfWLYhg_000.jpg,P4_0065.jpg,images/P4_0065.jpg,copied,,P4_0065,m5,jplqtjrw08yecuscfwlyhg::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0065.jpg,placeseek_physical_m5 | placeseek_physical_affective_m5,2,,,,,,,,,,,,,17,0.8082501893806973,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,10,0.771063904098382,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\JPlqtjrw08YECuscfWLYhg_000.jpg,,,,
P4_0066,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,433,TyVhcXg9yS3nN2BMvMTiKQ,0,0,9.168093,45.4844612,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\TyVhcXg9yS3nN2BMvMTiKQ_000.jpg,P4_0066.jpg,images/P4_0066.jpg,copied,,P4_0066,m5,tyvhcxg9ys3nn2bmvmtikq::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0066.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,18,0.8068120497071307,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\TyVhcXg9yS3nN2BMvMTiKQ_000.jpg,,,,
P4_0067,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,90,RVVhZjtqRk6vksI5Y9W-ag,90,90,9.2002003,45.4816165,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\RVVhZjtqRk6vksI5Y9W-ag_090.jpg,P4_0067.jpg,images/P4_0067.jpg,copied,,P4_0067,m5,rvvhzjtqrk6vksi5y9w-ag::90,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0067.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,19,0.8038814429453696,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\RVVhZjtqRk6vksI5Y9W-ag_090.jpg,,,,
P4_0068,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,559,1ofn2o56sGgUjI7gEndWlw,90,90,9.1975372,45.4989856,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\1ofn2o56sGgUjI7gEndWlw_090.jpg,P4_0068.jpg,images/P4_0068.jpg,copied,,P4_0068,m5,1ofn2o56sgguji7gendwlw::90,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0068.jpg,placeseek_physical_m5,1,,,,,,,,,,,,,20,0.8022199105810532,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P4_m5_physical\p4_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\1ofn2o56sGgUjI7gEndWlw_090.jpg,,,,
P4_0069,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,105,krDiAnHtdS5GYWTLHNJGzQ,180,180,9.163161502,45.48321855,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\krDiAnHtdS5GYWTLHNJGzQ_180.jpg,P4_0069.jpg,images/P4_0069.jpg,copied,,P4_0069,m5,krdianhtds5gywtlhnjgzq::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0069.jpg,placeseek_physical_affective_m5,1,,,,,,,,,,,,,,,,11,0.770365553681609,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\krDiAnHtdS5GYWTLHNJGzQ_180.jpg,,,,
P4_0070,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,143,q2jWnWmniBRzueZban_VYg,180,180,9.20709244,45.44742168,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\q2jWnWmniBRzueZban_VYg_180.jpg,P4_0070.jpg,images/P4_0070.jpg,copied,,P4_0070,m5,q2jwnwmnibrzuezban_vyg::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0070.jpg,placeseek_physical_affective_m5,1,,,,,,,,,,,,,,,,12,0.7539849342889869,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\q2jWnWmniBRzueZban_VYg_180.jpg,,,,
P4_0071,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,229,6xSBEQcMwdD8JHklRLaM9g,180,180,9.202944084,45.47698306,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\6xSBEQcMwdD8JHklRLaM9g_180.jpg,P4_0071.jpg,images/P4_0071.jpg,copied,,P4_0071,m5,6xsbeqcmwdd8jhklrlam9g::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0071.jpg,placeseek_physical_affective_m5,1,,,,,,,,,,,,,,,,13,0.7531902496111242,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\6xSBEQcMwdD8JHklRLaM9g_180.jpg,,,,
P4_0072,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,251,o6ovSWPUsRy0bRinV2GMYA,0,0,9.1415423,45.5103327,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\o6ovSWPUsRy0bRinV2GMYA_000.jpg,P4_0072.jpg,images/P4_0072.jpg,copied,,P4_0072,m5,o6ovswpusry0brinv2gmya::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0072.jpg,placeseek_physical_affective_m5,1,,,,,,,,,,,,,,,,15,0.7494317553658133,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\o6ovSWPUsRy0bRinV2GMYA_000.jpg,,,,
P4_0073,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,282,whZtUBtAmR5FesdYCVWZAg,0,0,9.2236698,45.4635421,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\whZtUBtAmR5FesdYCVWZAg_000.jpg,P4_0073.jpg,images/P4_0073.jpg,copied,,P4_0073,m5,whztubtamr5fesdycvwzag::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0073.jpg,placeseek_physical_affective_m5,1,,,,,,,,,,,,,,,,18,0.7328644903728314,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\whZtUBtAmR5FesdYCVWZAg_000.jpg,,,,
P4_0074,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,26,Iua7zWowL_hoLjATzfaDsA,180,180,9.2082075,45.487748,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Iua7zWowL_hoLjATzfaDsA_180.jpg,P4_0074.jpg,images/P4_0074.jpg,copied,,P4_0074,m5,iua7zwowl_holjatzfadsa::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0074.jpg,placeseek_physical_affective_m5,1,,,,,,,,,,,,,,,,19,0.731522153920245,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Iua7zWowL_hoLjATzfaDsA_180.jpg,,,,
P4_0075,P4,,,a wealthy and safe street.,physical_heavy,well-maintained street; elegant building facade,wealthy; safe; clean; orderly,,115,pkPqS4K1UZjHmJ2Rv7_iMQ,90,90,9.2086285,45.4691962,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\pkPqS4K1UZjHmJ2Rv7_iMQ_090.jpg,P4_0075.jpg,images/P4_0075.jpg,copied,,P4_0075,m5,pkpqs4k1uzjhmj2rv7_imq::90,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P4_m5_physical_affective\images\P4_0075.jpg,placeseek_physical_affective_m5,1,,,,,,,,,,,,,,,,20,0.7247312976545671,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P4_m5_physical_affective\p4_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\pkPqS4K1UZjHmJ2Rv7_iMQ_090.jpg,,,,
A1_supplement_0001,A1_supplement,A1,supplement,I want to find a walkable street surrounded by vintage-style historic buildings.,affective_heavy,sidewalk; low traffic; vintage building facade; street in human scale; not avenues,walkable; vintage-style,,600,tuRkBAWuQ0GnYcuOZOLFZA,270,270,9.1935474,45.4707315,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\tuRkBAWuQ0GnYcuOZOLFZA_270.jpg,A1_supplement_0001.jpg,images/A1_supplement_0001.jpg,copied,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_final\Final_Ranking_Tables\A1\a1_m5_final_ranking_top20.csv,,m5,turkbawuq0gnycuozolfza::270,,placeseek_affective_only,1,,,,,,,,,,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\tuRkBAWuQ0GnYcuOZOLFZA_270.jpg,6,6,0.9354426860809326,D:\AAG\Milano_SVI\lang2img\2.2_Ablation_Affective\Affective_Only_Results\A1\a1_m1_affective_only_reranked.csv
A1_supplement_0002,A1_supplement,A1,supplement,I want to find a walkable street surrounded by vintage-style historic buildings.,affective_heavy,sidewalk; low traffic; vintage building facade; street in human scale; not avenues,walkable; vintage-style,,601,NjluIqyzzYxA-OwWrXqRAQ,270,270,9.2121689,45.477767,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\NjluIqyzzYxA-OwWrXqRAQ_270.jpg,A1_supplement_0002.jpg,images/A1_supplement_0002.jpg,copied,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_final\Final_Ranking_Tables\A1\a1_m5_final_ranking_top20.csv,,m5,njluiqyzzyxa-owwrxqraq::270,,placeseek_affective_only,1,,,,,,,,,,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\NjluIqyzzYxA-OwWrXqRAQ_270.jpg,12,12,0.8827341198921204,D:\AAG\Milano_SVI\lang2img\2.2_Ablation_Affective\Affective_Only_Results\A1\a1_m1_affective_only_reranked.csv
A1_supplement_0003,A1_supplement,A1,supplement,I want to find a walkable street surrounded by vintage-style historic buildings.,affective_heavy,sidewalk; low traffic; vintage building facade; street in human scale; not avenues,walkable; vintage-style,,602,X-2nMnLGeiNyWfPaxKow5Q,0,0,9.1692458,45.4762041,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\X-2nMnLGeiNyWfPaxKow5Q_000.jpg,A1_supplement_0003.jpg,images/A1_supplement_0003.jpg,copied,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_final\Final_Ranking_Tables\A1\a1_m5_final_ranking_top20.csv,,m5,x-2nmnlgeinywfpaxkow5q::0,,placeseek_affective_only,1,,,,,,,,,,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\X-2nMnLGeiNyWfPaxKow5Q_000.jpg,13,13,0.8821231722831726,D:\AAG\Milano_SVI\lang2img\2.2_Ablation_Affective\Affective_Only_Results\A1\a1_m1_affective_only_reranked.csv
A1_supplement_0004,A1_supplement,A1,supplement,I want to find a walkable street surrounded by vintage-style historic buildings.,affective_heavy,sidewalk; low traffic; vintage building facade; street in human scale; not avenues,walkable; vintage-style,,603,fclN33EJrXtJtPO7nYfPVw,0,0,9.2086155,45.4655527,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\fclN33EJrXtJtPO7nYfPVw_000.jpg,A1_supplement_0004.jpg,images/A1_supplement_0004.jpg,copied,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_final\Final_Ranking_Tables\A1\a1_m5_final_ranking_top20.csv,,m5,fcln33ejrxtjtpo7nyfpvw::0,,placeseek_affective_only,1,,,,,,,,,,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\fclN33EJrXtJtPO7nYfPVw_000.jpg,14,14,0.8544633388519287,D:\AAG\Milano_SVI\lang2img\2.2_Ablation_Affective\Affective_Only_Results\A1\a1_m1_affective_only_reranked.csv
